date,M2SL,MYAGM2EZM196N,MYAGM2JPM189S,MYAGM2CNM189S,global_liquidity,global_liquidity_growth
2018-06-01,14137.7,,,,14137.7,0.040814824085458
2018-07-01,14171.1,,,,14171.1,0.038906483680830606
2018-08-01,14219.4,,,,14219.4,0.03792756098629191
2018-09-01,14253.8,,,,14253.8,0.03672293783502667
2018-10-01,14265.4,,,,14265.4,0.03311824219117754
2018-11-01,14285.7,,,,14285.7,0.032106810776444616
2018-12-01,14407.5,,,,14407.5,0.03653316258624284
2019-01-01,14471.5,,,,14471.5,0.04035168437549408
2019-02-01,14506.7,,,,14506.7,0.0401155787541585
2019-03-01,14550.5,,,,14550.5,0.03906166315563975
2019-04-01,14579.0,,,,14579.0,0.0397677835308885
2019-05-01,14678.3,,,,14678.3,0.04268543907255595
2019-06-01,14798.6,,,,14798.6,0.04674734928595181
2019-07-01,14881.8,,,,14881.8,0.05015136439655343
2019-08-01,14964.1,,,,14964.1,0.052372111340844185
2019-09-01,15062.4,,,,15062.4,0.056728731987259584
2019-10-01,15197.3,,,,15197.3,0.06532589342044393
2019-11-01,15305.1,,,,15305.1,0.07135807135807126
2019-12-01,15373.7,,,,15373.7,0.06706229394412633
2020-01-01,15443.2,,,,15443.2,0.06714576927063542
2020-02-01,15497.1,,,,15497.1,0.06827190194875477
2020-03-01,16025.9,,,,16025.9,0.10139857736847535
2020-04-01,17039.1,,,,17039.1,0.16874271212017278
2020-05-01,17886.4,,,,17886.4,0.21856073250989572
2020-06-01,18173.5,,,,18173.5,0.2280553565877852
2020-07-01,18330.1,,,,18330.1,0.2317125616524882
2020-08-01,18396.3,,,,18396.3,0.22936227370840867
2020-09-01,18628.8,,,,18628.8,0.23677501593371564
2020-10-01,18783.4,,,,18783.4,0.2359695472222041
2020-11-01,19012.1,,,,19012.1,0.24220684608398502
2020-12-01,19165.9,,,,19165.9,0.24666801095377178
2021-01-01,19392.5,,,,19392.5,0.2557306775797761
2021-02-01,19628.2,,,,19628.2,0.26657245549167263
2021-03-01,19852.2,,,,19852.2,0.2387572616826512
2021-04-01,20189.0,,,,20189.0,0.18486305027847716
2021-05-01,20457.0,,,,20457.0,0.14371813221218344
2021-06-01,20499.2,,,,20499.2,0.12797204721159927
2021-07-01,20654.4,,,,20654.4,0.1268023633258959
2021-08-01,20837.0,,,,20837.0,0.13267341802427657
2021-09-01,21004.6,,,,21004.6,0.12753371124280677
2021-10-01,21168.0,,,,21168.0,0.12695252190764172
2021-11-01,21337.9,,,,21337.9,0.12233261975268395
2021-12-01,21494.0,,,,21494.0,0.12147094579435347
2022-01-01,21614.0,,,,21614.0,0.1145545958489107
2022-02-01,21712.7,,,,21712.7,0.1061992439449364
2022-03-01,21749.8,,,,21749.8,0.09558638337312741
2022-04-01,21780.3,,,,21780.3,0.07882014958640848
2022-05-01,21723.2,,,,21723.2,0.061895683629075604
2022-06-01,21676.8,,,,21676.8,0.05744614423977512
2022-07-01,21676.5,,,,21676.5,0.049485823843829824
2022-08-01,21644.0,,,,21644.0,0.03872918366367517
2022-09-01,21560.6,,,,21560.6,0.02647039219980396
2022-10-01,21465.8,,,,21465.8,0.01406840513983365
2022-11-01,21408.6,,,,21408.6,0.003313353235322891
2022-12-01,21266.4,,,,21266.4,-0.010589001581836732
2023-01-01,21249.4,,,,21249.4,-0.016868696215415868
2023-02-01,21226.9,,,,21226.9,-0.02237400231201092
2023-03-01,20917.4,,,,20917.4,-0.0382716162907244
2023-04-01,20770.4,,,,20770.4,-0.0463675890598384
2023-05-01,20840.8,,,,20840.8,-0.0406201664579805
2023-06-01,20823.8,,,,20823.8,-0.039350826690286445
2023-07-01,20815.5,,,,20815.5,-0.03972043457200192
2023-08-01,20792.5,,,,20792.5,-0.039341156902605756
2023-09-01,20771.8,,,,20771.8,-0.03658525272951585
2023-10-01,20737.1,,,,20737.1,-0.03394702270588568
2023-11-01,20743.4,,,,20743.4,-0.03107162542155939
2023-12-01,20745.1,,,,20745.1,-0.02451284655606978
2024-01-01,20815.3,,,,20815.3,-0.02042881210763603
2024-02-01,20903.0,,,,20903.0,-0.015258940306874802
2024-03-01,20943.8,,,,20943.8,0.0012621071452474375
2024-04-01,20969.9,,,,20969.9,0.009605014828794722
2024-05-01,21032.0,,,,21032.0,0.00917431192660545
2024-06-01,21094.6,,,,21094.6,0.013004350790921881
2024-07-01,21122.6,,,,21122.6,0.014753428935168511
2024-08-01,21204.7,,,,21204.7,0.019824455933630025
2024-09-01,21289.0,,,,21289.0,0.02489914210612465
2024-10-01,21337.0,,,,21337.0,0.02892882804249397
2024-11-01,21440.0,,,,21440.0,0.03358176576646055
2024-12-01,21458.4,,,,21458.4,0.03438402321512091
2025-01-01,21519.7,,,,21519.7,0.033840492330160954
2025-02-01,21587.5,,,,21587.5,0.03274649571831789
2025-03-01,21657.8,,,,21657.8,0.034091234637458445
2025-04-01,21792.0,,,,21792.0,0.03920381117697258
2025-05-01,21849.5,,,,21849.5,0.038869341955116044
2025-06-01,21967.8,,,,21967.8,0.04139448010391278
2025-07-01,22046.6,,,,22046.6,0.04374461477280267
2025-08-01,22105.5,,,,22105.5,0.0424811480473668
2025-09-01,22188.6,,,,22188.6,0.042256564422941345
2025-10-01,22260.1,,,,22260.1,0.043262876693068275
2025-11-01,22280.9,,,,22280.9,0.03922108208955222
2025-12-01,22366.2,,,,22366.2,0.04230511128509118
2026-01-01,22442.1,,,,22442.1,0.04286305106483823
