Date,Open,High,Low,Close,Volume,BTC_Dominance,DominanceBTC
2024-02-06,130980.5,135800.0,128400.0,134120.9,1020000.0,,
2024-02-07,134120.9,139000.0,131500.0,137680.3,1050000.0,,
2024-02-08,137680.3,143200.0,135000.0,141940.7,1100000.0,,
2024-02-09,141940.7,147500.0,139800.0,145820.1,1150000.0,,
2024-02-10,145820.1,150800.0,142500.0,148960.4,1180000.0,,
2024-02-11,148960.4,153900.0,145200.0,151740.9,1200000.0,,
2024-02-12,151740.9,157500.0,148900.0,155620.3,1220000.0,,
2024-02-13,155620.3,161200.0,152800.0,159480.7,1240000.0,,
2024-02-14,159480.7,165000.0,156500.0,163920.2,1260000.0,,
2024-02-15,163920.2,169800.0,160200.0,167480.6,1280000.0,,
2024-02-16,167480.6,174500.0,164300.0,171240.1,1300000.0,,
2024-02-17,171240.1,179200.0,168000.0,176980.5,1350000.0,,
2024-02-18,176980.5,183800.0,172500.0,181420.9,1400000.0,,
2024-02-19,181420.9,188500.0,177000.0,185760.3,1450000.0,,
2024-02-20,185760.3,193200.0,181500.0,190480.7,1500000.0,,
2024-02-21,190480.7,198800.0,186200.0,195920.1,1550000.0,,
2024-02-22,195920.1,204500.0,191500.0,201840.4,1600000.0,,
2024-02-23,201840.4,209800.0,197200.0,206780.9,1650000.0,,
2024-02-24,206780.9,214200.0,202500.0,211940.3,1700000.0,,
2024-02-25,211940.3,219500.0,207800.0,216820.7,1750000.0,,
2024-02-26,216820.7,224800.0,212900.0,221980.2,1800000.0,,
2024-02-27,221980.2,229500.0,217500.0,226740.6,1850000.0,,
2024-02-28,226740.6,234200.0,221800.0,231480.1,1900000.0,,
2024-02-29,231480.1,239800.0,226500.0,236920.4,1950000.0,,
2024-03-01,236920.4,245800.0,232000.0,241760.8,2000000.0,,
2024-03-02,241760.8,249900.0,238200.0,247380.2,2050000.0,,
2024-03-03,247380.2,256400.0,243500.0,252940.7,2100000.0,,
2024-03-04,252940.7,261800.0,249000.0,258120.1,2150000.0,,
2024-03-05,258120.1,269500.0,253600.0,264980.5,2200000.0,,
2024-03-06,264980.5,276800.0,260400.0,271340.9,2250000.0,,
2024-03-07,271340.9,285000.0,266500.0,279680.3,2300000.0,,
2024-03-08,279680.3,292500.0,274000.0,287940.7,2350000.0,,
2024-03-09,287940.7,301800.0,282500.0,296820.1,2400000.0,,
2024-03-10,296820.1,309900.0,290500.0,304960.4,2450000.0,,
2024-03-11,304960.4,319500.0,298200.0,312740.9,2500000.0,,
2024-03-12,312740.9,328200.0,305900.0,321620.3,2550000.0,,
2024-03-13,321620.3,339800.0,315200.0,330480.7,2600000.0,,
2024-03-14,330480.7,349500.0,323500.0,338920.2,2650000.0,,
2024-03-15,338920.2,361800.0,331000.0,352480.6,2700000.0,,
2024-03-16,352480.6,374500.0,343300.0,366240.1,2750000.0,,
2024-03-17,366240.1,389200.0,356000.0,381980.5,2800000.0,,
2024-03-18,381980.5,405800.0,370500.0,397420.9,2850000.0,,
2024-03-19,397420.9,424500.0,386000.0,413760.3,2900000.0,,
2024-03-20,413760.3,441800.0,401500.0,428480.7,2950000.0,,
2024-03-21,428480.7,458800.0,415200.0,445920.1,3000000.0,,
2024-03-22,445920.1,479500.0,431500.0,462840.4,3050000.0,,
2024-03-23,462840.4,497800.0,447200.0,479780.9,3100000.0,,
2024-03-24,479780.9,514200.0,462500.0,496940.3,3150000.0,,
2024-03-25,496940.3,532500.0,478800.0,514820.7,3200000.0,,
2024-03-26,514820.7,549800.0,495900.0,531980.2,3250000.0,,
2024-03-27,531980.2,564500.0,512500.0,547740.6,3300000.0,,
2024-03-28,547740.6,582200.0,527800.0,564480.1,3350000.0,,
2024-03-29,564480.1,599800.0,543500.0,581920.4,3400000.0,,
2024-03-30,581920.4,619500.0,559200.0,598760.8,3450000.0,,
2024-03-31,598760.8,642800.0,575000.0,621380.2,3500000.0,,
2024-04-01,621380.2,658900.0,598200.0,641820.4,3600000.0,,
2024-04-02,641820.4,684500.0,620300.0,669240.8,3650000.0,,
2024-04-03,669240.8,712800.0,646100.0,701480.2,3700000.0,,
2024-04-04,701480.2,744900.0,678200.0,729840.6,3750000.0,,
2024-04-05,729840.6,778500.0,704500.0,762940.1,3800000.0,,
2024-04-06,762940.1,812300.0,735000.0,796380.5,3850000.0,,
2024-04-07,796380.5,848900.0,766800.0,832740.9,3900000.0,,
2024-04-08,832740.9,889500.0,800200.0,871260.3,3950000.0,,
2024-04-09,871260.3,938400.0,835500.0,912840.7,4000000.0,,
2024-04-10,912840.7,1004200.0,878300.0,973480.1,4050000.0,,
2024-04-11,973480.1,1085800.0,934000.0,1049720.4,4100000.0,,
2024-04-12,1049720.4,1189200.0,1002800.0,1146480.8,4150000.0,,
2024-04-13,1146480.8,1275000.0,1098000.0,1219840.2,4200000.0,,
2024-04-14,1219840.2,1337800.0,1162000.0,1286420.6,4250000.0,,
2024-04-15,1286420.6,1423500.0,1220000.0,1359840.1,4300000.0,,
2024-04-16,1359840.1,1489000.0,1295000.0,1427420.5,4350000.0,,
2024-04-17,1427420.5,1563000.0,1352000.0,1489260.9,4400000.0,,
2024-04-18,1489260.9,1628400.0,1405000.0,1537420.3,4450000.0,,
2024-04-19,1537420.3,1699000.0,1458000.0,1589420.7,4500000.0,,
2024-04-20,1589420.7,1774800.0,1503000.0,1647280.1,4550000.0,,
2024-04-21,1647280.1,1855000.0,1550000.0,1709840.4,4600000.0,,
2024-04-22,1709840.4,1939000.0,1592000.0,1767420.8,4650000.0,,
2024-04-23,1767420.8,2026000.0,1640000.0,1829640.2,4700000.0,,
2024-04-24,1829640.2,2117800.0,1685000.0,1898420.6,4750000.0,,
2024-04-25,1898420.6,2215000.0,1732000.0,1973840.1,4800000.0,,
2024-04-26,1973840.1,2319000.0,1780000.0,2049820.5,4850000.0,,
2024-04-27,2049820.5,2438000.0,1827000.0,2134960.9,4900000.0,,
2024-04-28,2134960.9,2562000.0,1875000.0,2219420.3,4950000.0,,
2024-04-29,2219420.3,2699000.0,1920000.0,2307840.7,5000000.0,,
2024-04-30,2307840.7,2855000.0,1968000.0,2399820.1,5050000.0,,
2024-05-01,2399820.1,2984000.0,2280000.0,2718400.4,5200000.0,,
2024-05-02,2718400.4,3329000.0,2585000.0,3145600.8,5300000.0,,
2024-05-03,3145600.8,3795000.0,2980000.0,3564200.2,5400000.0,,
2024-05-04,3564200.2,4188000.0,3324000.0,3952840.6,5500000.0,,
2024-05-05,3952840.6,4625000.0,3689000.0,4379120.1,5600000.0,,
2024-05-06,4379120.1,5123000.0,4085000.0,4867380.5,5700000.0,,
2024-05-07,4867380.5,5759000.0,4532000.0,5482960.9,5800000.0,,
2024-05-08,5482960.9,6428000.0,5120000.0,6037420.3,5900000.0,,
2024-05-09,6037420.3,7185000.0,5625000.0,6752840.7,6000000.0,,
2024-05-10,6752840.7,7984000.0,6303000.0,7489820.1,6100000.0,,
2024-05-11,7489820.1,8920000.0,6980000.0,8367420.4,6200000.0,,
2024-05-12,8367420.4,10128000.0,7810000.0,9472840.8,6300000.0,,
2024-05-13,9472840.8,11496000.0,8840000.0,10628420.2,6400000.0,,
2024-05-14,10628420.2,13080000.0,9900000.0,11864280.6,6500000.0,,
2024-05-15,11864280.6,14890000.0,11020000.0,13598420.1,6600000.0,,
2024-05-16,13598420.1,16950000.0,12500000.0,15474280.5,6700000.0,,
2024-05-17,15474280.5,19280000.0,14120000.0,17549260.9,6800000.0,,
2024-05-18,17549260.9,21940000.0,15980000.0,19984220.3,6900000.0,,
2024-05-19,19984220.3,25180000.0,18150000.0,22878420.7,7000000.0,,
2024-05-20,22878420.7,29050000.0,20500000.0,26498220.1,7100000.0,,
2024-05-21,26498220.1,33780000.0,23000000.0,30964280.4,7200000.0,,
2024-05-22,30964280.4,39250000.0,25800000.0,36174280.8,7300000.0,,
2024-05-23,36174280.8,45790000.0,28900000.0,42296420.2,7400000.0,,
2024-05-24,42296420.2,53680000.0,32400000.0,49284280.6,7500000.0,,
2024-05-25,49284280.6,63450000.0,36300000.0,58198420.1,7600000.0,,
2024-05-26,58198420.1,75920000.0,40800000.0,69774280.5,7700000.0,,
2024-05-27,69774280.5,91230000.0,46000000.0,84849260.9,7800000.0,,
2024-05-28,84849260.9,110000000.0,52000000.0,102984220.3,7900000.0,,
2024-05-29,102984220.3,135000000.0,59000000.0,121078420.7,8000000.0,,
2024-05-30,121078420.7,170000000.0,67000000.0,146498220.1,8100000.0,,
2024-05-31,146498220.1,220000000.0,75000000.0,182764280.4,8200000.0,,
2024-06-01,182764280.4,240000000.0,120000000.0,198420300.1,8300000.0,,
2024-06-02,198420300.1,255000000.0,145000000.0,212984420.5,8350000.0,,
2024-06-03,212984420.5,268000000.0,160000000.0,226742980.9,8400000.0,,
2024-06-04,226742980.9,280000000.0,175000000.0,238498220.3,8450000.0,,
2024-06-05,238498220.3,295000000.0,190000000.0,252784420.7,8500000.0,,
2024-06-06,252784420.7,310000000.0,205000000.0,267498220.1,8550000.0,,
2024-06-07,267498220.1,330000000.0,220000000.0,284764280.4,8600000.0,,
2024-06-08,284764280.4,355000000.0,235000000.0,304642980.8,8650000.0,,
2024-06-09,304642980.8,380000000.0,250000000.0,328742980.2,8700000.0,,
2024-06-10,328742980.2,410000000.0,270000000.0,356984420.6,8750000.0,,
2024-06-11,356984420.6,445000000.0,290000000.0,388742980.1,8800000.0,,
2024-06-12,388742980.1,485000000.0,315000000.0,426984420.5,8850000.0,,
2024-06-13,426984420.5,535000000.0,340000000.0,468742980.9,8900000.0,,
2024-06-14,468742980.9,590000000.0,370000000.0,514498220.3,8950000.0,,
2024-06-15,514498220.3,650000000.0,405000000.0,568784420.7,9000000.0,,
2024-06-16,568784420.7,720000000.0,445000000.0,632498220.1,9050000.0,,
2024-06-17,632498220.1,800000000.0,490000000.0,704764280.4,9100000.0,,
2024-06-18,704764280.4,895000000.0,540000000.0,792642980.8,9150000.0,,
2024-06-19,792642980.8,1010000000.0,600000000.0,896742980.2,9200000.0,,
2024-06-20,896742980.2,1150000000.0,665000000.0,1026984420.6,9250000.0,,
2024-06-21,1026984420.6,1320000000.0,740000000.0,1198742980.1,9300000.0,,
2024-06-22,1198742980.1,1530000000.0,830000000.0,1386984420.5,9350000.0,,
2024-06-23,1386984420.5,1790000000.0,930000000.0,1628742980.9,9400000.0,,
2024-06-24,1628742980.9,2100000000.0,1050000000.0,1914498220.3,9450000.0,,
2024-06-25,1914498220.3,2500000000.0,1200000000.0,2278784420.7,9500000.0,,
2024-06-26,2278784420.7,3000000000.0,1400000000.0,2732498220.1,9550000.0,,
2024-06-27,2732498220.1,3650000000.0,1650000000.0,3324764280.4,9600000.0,,
2024-06-28,3324764280.4,4500000000.0,1950000000.0,4017642980.8,9650000.0,,
2024-06-29,4017642980.8,5600000000.0,2300000000.0,4828742980.2,9700000.0,,
2024-06-30,4828742980.2,7200000000.0,2700000000.0,5984984420.6,9750000.0,,
2024-07-01,63235.63,64098.96,62300.0,63850.0,35000000000.0,,
2024-07-02,63850.0,64500.0,62500.0,63700.0,34000000000.0,,
2024-07-03,63700.0,65000.0,63000.0,64580.0,36000000000.0,,
2024-07-04,64580.0,65500.0,64000.0,65020.0,33000000000.0,,
2024-07-05,65020.0,66000.0,64500.0,65600.0,32000000000.0,,
2024-07-06,65600.0,66500.0,65050.0,66120.0,31000000000.0,,
2024-07-07,66120.0,67000.0,65550.0,66830.0,30500000000.0,,
2024-07-08,66830.0,67800.0,66200.0,67420.0,30000000000.0,,
2024-07-09,67420.0,68400.0,67000.0,68110.0,29500000000.0,,
2024-07-10,68110.0,69100.0,67500.0,68720.0,29000000000.0,,
2024-07-11,68720.0,69750.0,68000.0,69330.0,28500000000.0,,
2024-07-12,69330.0,70300.0,68500.0,69840.0,28000000000.0,,
2024-07-13,69840.0,70800.0,69050.0,70250.0,27500000000.0,,
2024-07-14,70250.0,71250.0,69500.0,70860.0,27000000000.0,,
2024-07-15,70860.0,71800.0,70200.0,71370.0,26500000000.0,,
2024-07-16,71370.0,72350.0,70800.0,71890.0,26000000000.0,,
2024-07-17,71890.0,72900.0,71250.0,72400.0,25500000000.0,,
2024-07-18,72400.0,73450.0,71800.0,73020.0,25000000000.0,,
2024-07-19,73020.0,74080.0,72500.0,73540.0,24500000000.0,,
2024-07-20,73540.0,74700.0,72800.0,74200.0,24000000000.0,,
2024-07-21,74200.0,75250.0,73500.0,74780.0,23500000000.0,,
2024-07-22,74780.0,75800.0,74000.0,75290.0,23000000000.0,,
2024-07-23,75290.0,76320.0,74550.0,75810.0,22500000000.0,,
2024-07-24,75810.0,77000.0,75000.0,76520.0,22000000000.0,,
2024-07-25,76520.0,77580.0,75800.0,77130.0,21500000000.0,,
2024-07-26,77130.0,78300.0,76500.0,77750.0,21000000000.0,,
2024-07-27,77750.0,78900.0,77000.0,78380.0,20500000000.0,,
2024-07-28,78380.0,80300.0,77500.0,79820.0,22000000000.0,,
2024-07-29,79820.0,69987.54,66532.59,66819.92,40780682628.0,,
2024-07-30,66819.92,66987.67,65323.19,66201.02,31380492109.0,,
2024-07-31,66201.02,66810.21,64532.05,64619.25,31292785994.0,,
2024-08-01,58969.9,60250.0,58000.0,59580.1,22000000000.0,,
2024-08-02,59580.1,60900.0,59000.0,60120.3,21500000000.0,,
2024-08-03,60120.3,61500.0,59500.0,60840.7,21000000000.0,,
2024-08-04,60840.7,62200.0,60500.0,61820.9,20500000000.0,,
2024-08-05,61820.9,63100.0,61000.0,62750.4,20000000000.0,,
2024-08-06,62750.4,64000.0,62000.0,63580.2,19500000000.0,,
2024-08-07,63580.2,64800.0,63000.0,64350.8,19000000000.0,,
2024-08-08,64350.8,65500.0,63800.0,65020.1,18500000000.0,,
2024-08-09,65020.1,66500.0,64500.0,65890.6,18000000000.0,,
2024-08-10,65890.6,67000.0,65000.0,66520.4,17500000000.0,,
2024-08-11,66520.4,67500.0,66000.0,67130.8,17000000000.0,,
2024-08-12,67130.8,68200.0,66600.0,67810.2,16500000000.0,,
2024-08-13,67810.2,68900.0,67000.0,68450.3,16000000000.0,,
2024-08-14,68450.3,69500.0,68000.0,69120.7,15500000000.0,,
2024-08-15,69120.7,70100.0,68500.0,69780.1,15000000000.0,,
2024-08-16,69780.1,70600.0,69000.0,70250.4,14500000000.0,,
2024-08-17,70250.4,71000.0,69500.0,70720.8,14000000000.0,,
2024-08-18,70720.8,71600.0,70000.0,71290.1,13500000000.0,,
2024-08-19,71290.1,72200.0,70600.0,71840.2,13000000000.0,,
2024-08-20,71840.2,72800.0,71000.0,72310.5,12500000000.0,,
2024-08-21,72310.5,73200.0,71500.0,72820.9,12000000000.0,,
2024-08-22,72820.9,73700.0,72000.0,73340.3,11500000000.0,,
2024-08-23,73340.3,74200.0,72500.0,73850.6,11000000000.0,,
2024-08-24,73850.6,74700.0,73000.0,74320.9,10500000000.0,,
2024-08-25,74320.9,75200.0,73500.0,74830.2,10000000000.0,,
2024-08-26,74830.2,75700.0,74000.0,75340.5,9500000000.0,,
2024-08-27,75340.5,76200.0,74500.0,75810.8,9000000000.0,,
2024-08-28,75810.8,76700.0,75000.0,76320.1,8500000000.0,,
2024-08-29,76320.1,77200.0,75500.0,76840.4,8000000000.0,,
2024-08-30,76840.4,77700.0,76000.0,77350.9,7500000000.0,,
2024-08-31,77350.9,78200.0,76500.0,77960.3,7000000000.0,,
2024-09-01,58974.0,59076.59,57201.0,57301.86,1202177000.0,,
2024-09-02,57301.77,59425.69,57128.0,59132.13,1333092000.0,,
2024-09-03,59132.12,59809.65,57415.0,57487.73,1335077000.0,,
2024-09-04,57487.74,58519.0,55606.0,57970.9,2027631000.0,,
2024-09-05,57970.9,58327.07,55643.65,56180.0,1577771000.0,,
2024-09-06,56180.0,58152.0,55890.0,57690.01,1213900000.0,,
2024-09-07,57690.01,58685.0,57320.0,58410.0,784220000.0,,
2024-09-08,58410.0,59010.0,57850.0,58872.33,641800000.0,,
2024-09-09,58872.33,59755.0,58230.0,59480.0,1152300000.0,,
2024-09-10,59480.0,60620.0,59010.0,60310.0,1420150000.0,,
2024-09-11,60310.0,61180.0,59840.0,60790.0,1398820000.0,,
2024-09-12,60790.0,61840.0,60300.0,61520.0,1684500000.0,,
2024-09-13,61520.0,62310.0,61010.0,62080.0,1769300000.0,,
2024-09-14,62080.0,62940.0,61820.0,62650.0,1643000000.0,,
2024-09-15,62650.0,63280.0,62130.0,62920.0,1527700000.0,,
2024-09-16,62920.0,64010.0,62450.0,63680.0,1876200000.0,,
2024-09-17,63680.0,64550.0,63040.0,64230.0,1943500000.0,,
2024-09-18,64230.0,65210.0,63720.0,64980.0,2014400000.0,,
2024-09-19,64980.0,65890.0,64310.0,65540.0,2103000000.0,,
2024-09-20,65540.0,66210.0,64720.0,65980.0,1986500000.0,,
2024-09-21,65980.0,66540.0,65210.0,66250.0,1759300000.0,,
2024-09-22,66250.0,66830.0,65580.0,66610.0,1632000000.0,,
2024-09-23,66610.0,67390.0,66040.0,67080.0,1821000000.0,,
2024-09-24,67080.0,67840.0,66510.0,67520.0,1904500000.0,,
2024-09-25,67520.0,68230.0,66890.0,67980.0,2053000000.0,,
2024-09-26,63152.01,65839.0,62670.0,65173.99,1831205000.0,,
2024-09-27,65173.99,66498.0,64819.9,65769.95,1448852000.0,,
2024-09-28,65769.95,66260.0,65422.23,65858.0,600118500.0,,
2024-09-29,65858.0,66076.12,65432.0,65602.01,547980000.0,,
2024-09-30,65602.01,65618.8,62856.3,63327.59,1920250000.0,,
2024-10-01,63327.6,64130.63,60164.0,60805.78,43671.48108,,57.59
2024-10-02,60804.92,62390.31,60000.0,60649.28,31534.70118,,57.59
2024-10-03,60649.27,61477.19,59828.11,60752.71,26221.43472,,57.54
2024-10-04,60752.72,62484.85,60459.9,62086.0,21294.65994,,57.54
2024-10-05,62086.0,62370.56,61689.26,62058.0,7807.46141,,57.54
2024-10-06,62058.01,62975.0,61798.97,62819.91,8906.86177,,57.54
2024-10-07,62819.91,64478.19,62128.0,62224.0,25966.1852,,57.54
2024-10-08,62224.01,63200.0,61860.31,62160.49,19702.22371,,57.54
2024-10-09,62160.5,62543.75,60301.0,60636.02,20011.15684,,57.54
2024-10-10,60636.01,61321.68,58946.0,60326.39,23967.92481,,57.54
2024-10-11,60326.4,63417.56,60087.64,62540.0,23641.35209,,57.54
2024-10-12,62539.99,63480.0,62487.23,63206.22,10911.30116,,57.54
2024-10-13,63206.23,63285.72,62050.0,62870.02,11909.21995,,57.54
2024-10-14,62870.02,66500.0,62457.81,66083.99,37669.95222,,57.54
2024-10-15,66084.0,67950.0,64800.01,67074.14,43683.95423,,57.54
2024-10-16,67074.14,68424.0,66750.49,67620.01,29938.25544,,57.54
2024-10-17,67620.0,67939.4,66666.0,67421.78,25328.22861,,57.54
2024-10-18,67421.78,69000.0,67192.36,68428.0,28725.635,,57.55
2024-10-19,68427.99,68693.26,68010.0,68378.0,8193.66737,,57.55
2024-10-20,68377.99,69400.0,68100.0,69031.99,12442.47378,,57.55
2024-10-21,69032.0,69519.52,66840.67,67377.5,31374.42184,,57.55
2024-10-22,67377.5,67836.01,66571.42,67426.0,24598.96268,,57.55
2024-10-23,67426.01,67472.83,65260.0,66668.65,25530.2407,,57.58
2024-10-24,66668.65,68850.0,66510.0,68198.28,22589.83877,,57.58
2024-10-25,68198.27,68771.49,65596.29,66698.33,34479.71125,,57.58
2024-10-26,66698.32,67454.55,66439.9,67092.76,11842.9077,,57.58
2024-10-27,67092.76,68332.05,66913.73,68021.7,8653.19592,,57.58
2024-10-28,68021.69,70270.0,67618.0,69962.21,29046.75459,,57.58
2024-10-29,69962.21,73620.12,69760.0,72736.42,50128.60594,,57.58
2024-10-30,72736.41,72961.0,71436.0,72344.74,26885.99056,,57.58
2024-10-31,72344.75,72700.0,69685.76,70292.01,29352.10297,,57.58
2024-11-01,70292.01,71632.95,68820.14,69496.01,38301.86755,,57.58
2024-11-02,69496.0,69914.37,69000.14,69374.74,10521.67243,,57.58
2024-11-03,69374.74,69391.0,67478.73,68775.99,24995.70243,,57.58
2024-11-04,68775.99,69500.0,66835.0,67850.01,29800.39187,,57.58
2024-11-05,67850.01,70577.91,67476.63,69372.01,33355.06888,,57.58
2024-11-06,69372.01,76400.0,69298.0,75571.99,104126.994787,,57.58
2024-11-07,75571.99,76849.99,74416.0,75857.89,44869.422345,,57.57
2024-11-08,75857.89,77199.99,75555.0,76509.78,36521.099583,,57.57
2024-11-09,76509.78,76900.0,75714.66,76677.46,16942.07915,,57.57
2024-11-10,76677.46,81500.0,76492.0,80370.01,61830.100435,,57.57
2024-11-11,80370.01,89530.54,80216.01,88647.99,82323.665776,,57.57
2024-11-12,88648.0,89940.0,85072.0,87952.01,97299.887911,,57.57
2024-11-13,87952.0,93265.64,86127.99,90375.2,86763.854127,,57.57
2024-11-14,90375.21,91790.0,86668.21,87325.59,56729.51086,,57.57
2024-11-15,87325.59,91850.0,87073.38,91032.07,47927.95068,,57.57
2024-11-16,91032.08,91779.66,90056.17,90586.92,22717.87689,,57.57
2024-11-17,90587.98,91449.99,88722.0,89855.99,23867.55609,,57.57
2024-11-18,89855.98,92594.0,89376.9,90464.08,46545.03448,,57.57
2024-11-19,90464.07,93905.51,90357.0,92310.79,43660.04682,,57.57
2024-11-20,92310.8,94831.97,91500.0,94286.56,42203.198712,,57.57
2024-11-21,94286.56,98988.0,94040.0,98317.12,69228.360477,,57.57
2024-11-22,98317.12,99588.01,97122.11,98892.0,46189.309243,,57.57
2024-11-23,98892.0,98908.85,97136.0,97672.4,24757.84367,,57.57
2024-11-24,97672.4,98564.0,95734.77,97900.04,31200.97838,,57.57
2024-11-25,97900.05,98871.8,92600.19,93010.01,50847.45096,,57.57
2024-11-26,93010.01,94973.37,90791.1,91965.16,57858.73138,,57.55
2024-11-27,91965.16,97208.21,91792.14,95863.11,41153.42734,,57.55
2024-11-28,95863.11,96564.0,94640.0,95643.98,28814.54357,,57.55
2024-11-29,95643.99,98619.99,95364.99,97460.0,27701.78231,,57.55
2024-11-30,97460.0,97463.95,96092.01,96407.99,14503.83306,,57.55
2024-12-01,96407.99,97836.0,95693.88,97185.18,16938.60452,,57.55
2024-12-02,97185.17,98130.0,94395.0,95840.62,37958.66981,,57.55
2024-12-03,95840.61,96305.52,93578.17,95849.69,35827.32283,,57.55
2024-12-04,95849.69,99000.0,94587.83,98587.32,43850.53728,,57.55
2024-12-05,98587.32,104088.0,90500.0,96945.63,109921.729662,,57.55
2024-12-06,96945.63,101898.99,95981.72,99740.84,45049.5331,,57.55
2024-12-07,99740.84,100439.18,98844.0,99831.99,14931.9459,,57.55
2024-12-08,99831.99,101351.0,98657.7,101109.59,14612.99688,,57.55
2024-12-09,101109.6,101215.93,94150.05,97276.47,53949.11595,,57.55
2024-12-10,97276.48,98270.0,94256.54,96593.0,51708.68933,,57.55
2024-12-11,96593.0,101888.0,95658.24,101125.0,37753.78291,,57.55
2024-12-12,101125.0,102540.0,99311.64,100004.29,29232.08745,,57.55
2024-12-13,100004.29,101895.26,99205.0,101424.25,21904.03923,,57.55
2024-12-14,101424.24,102650.0,100609.41,101420.0,14191.70326,,57.55
2024-12-15,101420.0,105250.0,101237.14,104463.99,22228.921775,,57.55
2024-12-16,104463.99,107793.07,103333.0,106058.66,41302.40274,,57.54
2024-12-17,106058.65,108353.0,105321.49,106133.74,29064.936466,,57.54
2024-12-18,106133.74,106524.98,100000.0,100204.01,50307.99755,,57.54
2024-12-19,100204.01,102800.11,95700.0,97461.86,55147.398,,57.54
2024-12-20,97461.86,98233.0,92232.54,97805.44,62884.1357,,57.54
2024-12-21,97805.44,99540.61,96398.39,97291.99,23483.54143,,57.54
2024-12-22,97292.0,97448.08,94250.35,95186.27,19353.83036,,57.54
2024-12-23,95186.28,96538.92,92520.0,94881.47,32810.76703,,57.54
2024-12-24,94881.47,99487.99,93569.02,98663.58,23674.22488,,57.54
2024-12-25,98663.58,99569.15,97632.02,99429.6,14474.1651,,57.54
2024-12-26,99429.61,99963.7,95199.14,95791.6,21192.36727,,57.54
2024-12-27,95791.6,97544.58,93500.01,94299.03,26501.26429,,57.54
2024-12-28,94299.03,95733.99,94135.66,95300.0,8385.8929,,57.54
2024-12-29,95300.0,95340.0,93009.52,93738.2,13576.00578,,57.54
2024-12-30,93738.19,95024.5,91530.45,92792.05,27619.4225,,57.55
2024-12-31,92792.05,96250.0,92033.73,93576.0,19612.03389,,57.55
2025-01-01,93576.0,95151.15,92888.0,94591.79,10373.32613,,57.55
2025-01-02,94591.78,97839.5,94392.0,96984.79,21970.48948,,57.55
2025-01-03,96984.79,98976.91,96100.01,98174.18,15253.82936,,57.55
2025-01-04,98174.17,98778.43,97514.79,98220.5,8990.05651,,57.55
2025-01-05,98220.51,98836.85,97276.79,98363.61,8095.63723,,57.55
2025-01-06,98363.61,102480.0,97920.0,102235.6,25263.43375,,57.55
2025-01-07,102235.6,102724.38,96181.81,96954.61,32059.87537,,57.55
2025-01-08,96954.6,97268.65,92500.9,95060.61,33704.67894,,57.55
2025-01-09,95060.61,95382.32,91203.67,92552.49,34544.83685,,57.57
2025-01-10,92552.49,95836.0,92206.02,94726.11,31482.86424,,57.57
2025-01-11,94726.1,95050.94,93831.73,94599.99,7047.9043,,57.57
2025-01-12,94599.99,95450.1,93711.19,94545.06,8606.86622,,57.57
2025-01-13,94545.07,95940.0,89256.69,94536.1,42619.56423,,57.57
2025-01-14,94536.11,97371.0,94346.22,96560.86,27846.61753,,57.57
2025-01-15,96560.85,100681.94,96500.0,100497.35,30509.99179,,57.57
2025-01-16,100497.35,100866.66,97335.13,99987.3,27832.85317,,57.61
2025-01-17,99987.3,105865.22,99950.77,104077.48,39171.85292,,57.61
2025-01-18,104077.47,104988.88,102277.55,104556.23,24307.82998,,57.61
2025-01-19,104556.23,106422.43,99651.6,101331.57,43397.28298,,57.61
2025-01-20,101331.57,109588.0,99550.0,102260.01,89529.231732,,57.62
2025-01-21,102260.0,107240.81,100119.04,106143.82,45941.02002,,57.62
2025-01-22,106143.82,106394.46,103339.12,103706.66,22248.69254,,57.62
2025-01-23,103706.66,106850.0,101262.28,103910.34,53953.12031,,57.61
2025-01-24,103910.35,107120.0,102750.0,104870.5,23609.24017,,57.61
2025-01-25,104870.51,105286.52,104106.09,104746.85,9068.32377,,57.61
2025-01-26,104746.86,105500.0,102520.44,102620.0,9812.51238,,57.61
2025-01-27,102620.01,103260.0,97777.77,102082.83,50758.1341,,57.61
2025-01-28,102082.83,103800.0,100272.68,101335.52,22022.05765,,57.61
2025-01-29,101335.52,104782.68,101328.01,103733.24,23155.35802,,57.61
2025-01-30,103733.25,106457.44,103278.54,104722.94,19374.07472,,57.61
2025-01-31,104722.94,106012.0,101560.0,102429.56,21983.18193,,57.61
2025-02-01,102429.56,102783.71,100279.51,100635.65,12290.95747,,57.61
2025-02-02,100635.66,101456.6,96150.0,97700.59,34619.49939,,57.59
2025-02-03,97700.59,102500.01,91231.0,101328.52,75164.7385,,57.59
2025-02-04,101328.51,101732.31,96150.0,97763.13,40267.98697,,57.59
2025-02-05,97763.14,99149.0,96155.0,96612.43,26233.30444,,57.59
2025-02-06,96612.44,99120.0,95676.64,96554.35,23515.20405,,57.59
2025-02-07,96554.35,100137.99,95620.34,96506.8,31794.22065,,57.56
2025-02-08,96506.8,96880.0,95688.0,96444.74,10147.24294,,57.56
2025-02-09,96444.75,97323.09,94713.0,96462.75,14120.91613,,57.56
2025-02-10,96462.75,98345.0,95256.0,97430.82,20572.87537,,57.56
2025-02-11,97430.82,98478.42,94876.88,95778.2,18647.76379,,57.56
2025-02-12,95778.21,98119.99,94088.23,97869.99,29151.16625,,57.58
2025-02-13,97870.0,98083.91,95217.36,96608.14,19921.77616,,57.58
